datetime,respondent,respondent-name,type-name,demand_mwh
2023-10-20 01:00:00,CISO,California Independent System Operator,Demand,33773.0
2023-10-20 02:00:00,CISO,California Independent System Operator,Demand,34658.0
2023-10-20 03:00:00,CISO,California Independent System Operator,Demand,34207.0
2023-10-20 04:00:00,CISO,California Independent System Operator,Demand,33053.0
2023-10-20 05:00:00,CISO,California Independent System Operator,Demand,31464.0
2023-10-20 06:00:00,CISO,California Independent System Operator,Demand,29983.0
2023-10-20 07:00:00,CISO,California Independent System Operator,Demand,27863.0
2023-10-20 08:00:00,CISO,California Independent System Operator,Demand,25934.0
2023-10-20 09:00:00,CISO,California Independent System Operator,Demand,24646.0
2023-10-20 10:00:00,CISO,California Independent System Operator,Demand,23777.0
2023-10-20 11:00:00,CISO,California Independent System Operator,Demand,23786.0
2023-10-20 12:00:00,CISO,California Independent System Operator,Demand,22800.0
2023-10-20 13:00:00,CISO,California Independent System Operator,Demand,22641.0
2023-10-20 14:00:00,CISO,California Independent System Operator,Demand,23269.0
2023-10-20 15:00:00,CISO,California Independent System Operator,Demand,24943.0
2023-10-20 16:00:00,CISO,California Independent System Operator,Demand,25882.0
2023-10-20 17:00:00,CISO,California Independent System Operator,Demand,27844.0
2023-10-20 18:00:00,CISO,California Independent System Operator,Demand,29039.0
2023-10-20 19:00:00,CISO,California Independent System Operator,Demand,28238.0
2023-10-20 20:00:00,CISO,California Independent System Operator,Demand,27867.0
2023-10-20 21:00:00,CISO,California Independent System Operator,Demand,27878.0
2023-10-20 22:00:00,CISO,California Independent System Operator,Demand,28526.0
2023-10-20 23:00:00,CISO,California Independent System Operator,Demand,29764.0
2023-10-21 00:00:00,CISO,California Independent System Operator,Demand,31400.0
2023-10-21 01:00:00,CISO,California Independent System Operator,Demand,32646.0
2023-10-21 02:00:00,CISO,California Independent System Operator,Demand,33252.0
2023-10-21 03:00:00,CISO,California Independent System Operator,Demand,32650.0
2023-10-21 04:00:00,CISO,California Independent System Operator,Demand,31516.0
2023-10-21 05:00:00,CISO,California Independent System Operator,Demand,29925.0
2023-10-21 06:00:00,CISO,California Independent System Operator,Demand,28828.0
2023-10-21 07:00:00,CISO,California Independent System Operator,Demand,27108.0
2023-10-21 08:00:00,CISO,California Independent System Operator,Demand,25489.0
2023-10-21 09:00:00,CISO,California Independent System Operator,Demand,24172.0
2023-10-21 10:00:00,CISO,California Independent System Operator,Demand,23338.0
2023-10-21 11:00:00,CISO,California Independent System Operator,Demand,22337.0
2023-10-21 12:00:00,CISO,California Independent System Operator,Demand,21667.0
2023-10-21 13:00:00,CISO,California Independent System Operator,Demand,21508.0
2023-10-21 14:00:00,CISO,California Independent System Operator,Demand,21622.0
2023-10-21 15:00:00,CISO,California Independent System Operator,Demand,22219.0
2023-10-21 16:00:00,CISO,California Independent System Operator,Demand,22625.0
2023-10-21 17:00:00,CISO,California Independent System Operator,Demand,23897.0
2023-10-21 18:00:00,CISO,California Independent System Operator,Demand,24255.0
2023-10-21 19:00:00,CISO,California Independent System Operator,Demand,23538.0
2023-10-21 20:00:00,CISO,California Independent System Operator,Demand,22750.0
2023-10-21 21:00:00,CISO,California Independent System Operator,Demand,22926.0
2023-10-21 22:00:00,CISO,California Independent System Operator,Demand,23102.0
2023-10-21 23:00:00,CISO,California Independent System Operator,Demand,23918.0
2023-10-22 00:00:00,CISO,California Independent System Operator,Demand,25578.0
2023-10-22 01:00:00,CISO,California Independent System Operator,Demand,27061.0
2023-10-22 02:00:00,CISO,California Independent System Operator,Demand,28145.0
2023-10-22 03:00:00,CISO,California Independent System Operator,Demand,28615.0
2023-10-22 04:00:00,CISO,California Independent System Operator,Demand,27989.0
2023-10-22 05:00:00,CISO,California Independent System Operator,Demand,27077.0
2023-10-22 06:00:00,CISO,California Independent System Operator,Demand,26125.0
2023-10-22 07:00:00,CISO,California Independent System Operator,Demand,24904.0
2023-10-22 08:00:00,CISO,California Independent System Operator,Demand,23560.0
2023-10-22 09:00:00,CISO,California Independent System Operator,Demand,22754.0
2023-10-22 10:00:00,CISO,California Independent System Operator,Demand,22046.0
2023-10-22 11:00:00,CISO,California Independent System Operator,Demand,21585.0
2023-10-22 12:00:00,CISO,California Independent System Operator,Demand,20911.0
2023-10-22 13:00:00,CISO,California Independent System Operator,Demand,20583.0
2023-10-22 14:00:00,CISO,California Independent System Operator,Demand,20566.0
2023-10-22 15:00:00,CISO,California Independent System Operator,Demand,20954.0
2023-10-22 16:00:00,CISO,California Independent System Operator,Demand,21140.0
2023-10-22 17:00:00,CISO,California Independent System Operator,Demand,22151.0
2023-10-22 18:00:00,CISO,California Independent System Operator,Demand,23155.0
2023-10-22 19:00:00,CISO,California Independent System Operator,Demand,22536.0
2023-10-22 20:00:00,CISO,California Independent System Operator,Demand,21576.0
2023-10-22 21:00:00,CISO,California Independent System Operator,Demand,20657.0
2023-10-22 22:00:00,CISO,California Independent System Operator,Demand,20466.0
2023-10-22 23:00:00,CISO,California Independent System Operator,Demand,21341.0
2023-10-23 00:00:00,CISO,California Independent System Operator,Demand,22426.0
2023-10-23 01:00:00,CISO,California Independent System Operator,Demand,23650.0
2023-10-23 02:00:00,CISO,California Independent System Operator,Demand,25510.0
2023-10-23 03:00:00,CISO,California Independent System Operator,Demand,26509.0
2023-10-23 04:00:00,CISO,California Independent System Operator,Demand,26446.0
2023-10-23 05:00:00,CISO,California Independent System Operator,Demand,25875.0
2023-10-23 06:00:00,CISO,California Independent System Operator,Demand,25261.0
2023-10-23 07:00:00,CISO,California Independent System Operator,Demand,24142.0
2023-10-23 08:00:00,CISO,California Independent System Operator,Demand,22980.0
2023-10-23 09:00:00,CISO,California Independent System Operator,Demand,22333.0
2023-10-23 10:00:00,CISO,California Independent System Operator,Demand,21670.0
2023-10-23 11:00:00,CISO,California Independent System Operator,Demand,21216.0
2023-10-23 12:00:00,CISO,California Independent System Operator,Demand,21123.0
2023-10-23 13:00:00,CISO,California Independent System Operator,Demand,21363.0
2023-10-23 14:00:00,CISO,California Independent System Operator,Demand,22152.0
2023-10-23 15:00:00,CISO,California Independent System Operator,Demand,24002.0
2023-10-23 16:00:00,CISO,California Independent System Operator,Demand,25343.0
2023-10-23 17:00:00,CISO,California Independent System Operator,Demand,26157.0
2023-10-23 18:00:00,CISO,California Independent System Operator,Demand,26281.0
2023-10-23 19:00:00,CISO,California Independent System Operator,Demand,25834.0
2023-10-23 20:00:00,CISO,California Independent System Operator,Demand,25091.0
2023-10-23 21:00:00,CISO,California Independent System Operator,Demand,24908.0
2023-10-23 22:00:00,CISO,California Independent System Operator,Demand,24764.0
2023-10-23 23:00:00,CISO,California Independent System Operator,Demand,24452.0
2023-10-24 00:00:00,CISO,California Independent System Operator,Demand,24973.0
2023-10-24 01:00:00,CISO,California Independent System Operator,Demand,26010.0
2023-10-24 02:00:00,CISO,California Independent System Operator,Demand,27250.0
2023-10-24 03:00:00,CISO,California Independent System Operator,Demand,28421.0
2023-10-24 04:00:00,CISO,California Independent System Operator,Demand,28086.0
2023-10-24 05:00:00,CISO,California Independent System Operator,Demand,27071.0
2023-10-24 06:00:00,CISO,California Independent System Operator,Demand,26098.0
2023-10-24 07:00:00,CISO,California Independent System Operator,Demand,24519.0
2023-10-24 08:00:00,CISO,California Independent System Operator,Demand,23153.0
2023-10-24 09:00:00,CISO,California Independent System Operator,Demand,22680.0
2023-10-24 10:00:00,CISO,California Independent System Operator,Demand,21761.0
2023-10-24 11:00:00,CISO,California Independent System Operator,Demand,21103.0
2023-10-24 12:00:00,CISO,California Independent System Operator,Demand,20894.0
2023-10-24 13:00:00,CISO,California Independent System Operator,Demand,20836.0
2023-10-24 14:00:00,CISO,California Independent System Operator,Demand,21817.0
2023-10-24 15:00:00,CISO,California Independent System Operator,Demand,23556.0
2023-10-24 16:00:00,CISO,California Independent System Operator,Demand,24973.0
2023-10-24 17:00:00,CISO,California Independent System Operator,Demand,25493.0
2023-10-24 18:00:00,CISO,California Independent System Operator,Demand,25091.0
2023-10-24 19:00:00,CISO,California Independent System Operator,Demand,23937.0
2023-10-24 20:00:00,CISO,California Independent System Operator,Demand,23050.0
2023-10-24 21:00:00,CISO,California Independent System Operator,Demand,22441.0
2023-10-24 22:00:00,CISO,California Independent System Operator,Demand,22839.0
2023-10-24 23:00:00,CISO,California Independent System Operator,Demand,23269.0
2023-10-25 00:00:00,CISO,California Independent System Operator,Demand,24751.0
2023-10-25 01:00:00,CISO,California Independent System Operator,Demand,26099.0
2023-10-25 02:00:00,CISO,California Independent System Operator,Demand,27630.0
2023-10-25 03:00:00,CISO,California Independent System Operator,Demand,28577.0
2023-10-25 04:00:00,CISO,California Independent System Operator,Demand,28093.0
2023-10-25 05:00:00,CISO,California Independent System Operator,Demand,27230.0
2023-10-25 06:00:00,CISO,California Independent System Operator,Demand,26462.0
2023-10-25 07:00:00,CISO,California Independent System Operator,Demand,25019.0
2023-10-25 08:00:00,CISO,California Independent System Operator,Demand,23699.0
2023-10-25 09:00:00,CISO,California Independent System Operator,Demand,22975.0
2023-10-25 10:00:00,CISO,California Independent System Operator,Demand,22325.0
2023-10-25 11:00:00,CISO,California Independent System Operator,Demand,21705.0
2023-10-25 12:00:00,CISO,California Independent System Operator,Demand,21298.0
2023-10-25 13:00:00,CISO,California Independent System Operator,Demand,21360.0
2023-10-25 14:00:00,CISO,California Independent System Operator,Demand,22246.0
2023-10-25 15:00:00,CISO,California Independent System Operator,Demand,24001.0
2023-10-25 16:00:00,CISO,California Independent System Operator,Demand,25514.0
2023-10-25 17:00:00,CISO,California Independent System Operator,Demand,26074.0
2023-10-25 18:00:00,CISO,California Independent System Operator,Demand,26788.0
2023-10-25 19:00:00,CISO,California Independent System Operator,Demand,26366.0
2023-10-25 20:00:00,CISO,California Independent System Operator,Demand,25928.0
2023-10-25 21:00:00,CISO,California Independent System Operator,Demand,25380.0
2023-10-25 22:00:00,CISO,California Independent System Operator,Demand,25309.0
2023-10-25 23:00:00,CISO,California Independent System Operator,Demand,25326.0
2023-10-26 00:00:00,CISO,California Independent System Operator,Demand,25534.0
2023-10-26 01:00:00,CISO,California Independent System Operator,Demand,25952.0
2023-10-26 02:00:00,CISO,California Independent System Operator,Demand,26804.0
2023-10-26 03:00:00,CISO,California Independent System Operator,Demand,27691.0
2023-10-26 04:00:00,CISO,California Independent System Operator,Demand,27497.0
2023-10-26 05:00:00,CISO,California Independent System Operator,Demand,26926.0
2023-10-26 06:00:00,CISO,California Independent System Operator,Demand,26114.0
2023-10-26 07:00:00,CISO,California Independent System Operator,Demand,24703.0
2023-10-26 08:00:00,CISO,California Independent System Operator,Demand,23781.0
2023-10-26 09:00:00,CISO,California Independent System Operator,Demand,22589.0
2023-10-26 10:00:00,CISO,California Independent System Operator,Demand,21694.0
2023-10-26 11:00:00,CISO,California Independent System Operator,Demand,21458.0
2023-10-26 12:00:00,CISO,California Independent System Operator,Demand,21150.0
2023-10-26 13:00:00,CISO,California Independent System Operator,Demand,21096.0
2023-10-26 14:00:00,CISO,California Independent System Operator,Demand,22111.0
2023-10-26 15:00:00,CISO,California Independent System Operator,Demand,24063.0
2023-10-26 16:00:00,CISO,California Independent System Operator,Demand,25286.0
2023-10-26 17:00:00,CISO,California Independent System Operator,Demand,25236.0
2023-10-26 18:00:00,CISO,California Independent System Operator,Demand,24739.0
2023-10-26 19:00:00,CISO,California Independent System Operator,Demand,23334.0
2023-10-26 20:00:00,CISO,California Independent System Operator,Demand,22553.0
2023-10-26 21:00:00,CISO,California Independent System Operator,Demand,22776.0
2023-10-26 22:00:00,CISO,California Independent System Operator,Demand,22610.0
2023-10-26 23:00:00,CISO,California Independent System Operator,Demand,23177.0
2023-10-27 00:00:00,CISO,California Independent System Operator,Demand,24305.0
2023-10-27 01:00:00,CISO,California Independent System Operator,Demand,24894.0
2023-10-27 02:00:00,CISO,California Independent System Operator,Demand,26280.0
2023-10-27 03:00:00,CISO,California Independent System Operator,Demand,27629.0
2023-10-27 04:00:00,CISO,California Independent System Operator,Demand,27701.0
2023-10-27 05:00:00,CISO,California Independent System Operator,Demand,26765.0
2023-10-27 06:00:00,CISO,California Independent System Operator,Demand,26064.0
2023-10-27 07:00:00,CISO,California Independent System Operator,Demand,24617.0
2023-10-27 08:00:00,CISO,California Independent System Operator,Demand,23161.0
2023-10-27 09:00:00,CISO,California Independent System Operator,Demand,22282.0
2023-10-27 10:00:00,CISO,California Independent System Operator,Demand,21496.0
2023-10-27 11:00:00,CISO,California Independent System Operator,Demand,20943.0
2023-10-27 12:00:00,CISO,California Independent System Operator,Demand,20789.0
2023-10-27 13:00:00,CISO,California Independent System Operator,Demand,21038.0
2023-10-27 14:00:00,CISO,California Independent System Operator,Demand,22090.0
2023-10-27 15:00:00,CISO,California Independent System Operator,Demand,23877.0
2023-10-27 16:00:00,CISO,California Independent System Operator,Demand,25353.0
2023-10-27 17:00:00,CISO,California Independent System Operator,Demand,25913.0
2023-10-27 18:00:00,CISO,California Independent System Operator,Demand,25678.0
2023-10-27 19:00:00,CISO,California Independent System Operator,Demand,24314.0
2023-10-27 20:00:00,CISO,California Independent System Operator,Demand,23290.0
2023-10-27 21:00:00,CISO,California Independent System Operator,Demand,22890.0
2023-10-27 22:00:00,CISO,California Independent System Operator,Demand,22485.0
2023-10-27 23:00:00,CISO,California Independent System Operator,Demand,22347.0
2023-10-28 00:00:00,CISO,California Independent System Operator,Demand,23113.0
2023-10-28 01:00:00,CISO,California Independent System Operator,Demand,24250.0
2023-10-28 02:00:00,CISO,California Independent System Operator,Demand,25954.0
2023-10-28 03:00:00,CISO,California Independent System Operator,Demand,27114.0
2023-10-28 04:00:00,CISO,California Independent System Operator,Demand,26509.0
2023-10-28 05:00:00,CISO,California Independent System Operator,Demand,25950.0
2023-10-28 06:00:00,CISO,California Independent System Operator,Demand,25282.0
2023-10-28 07:00:00,CISO,California Independent System Operator,Demand,24063.0
2023-10-28 08:00:00,CISO,California Independent System Operator,Demand,22805.0
2023-10-28 09:00:00,CISO,California Independent System Operator,Demand,22002.0
2023-10-28 10:00:00,CISO,California Independent System Operator,Demand,21340.0
2023-10-28 11:00:00,CISO,California Independent System Operator,Demand,20742.0
2023-10-28 12:00:00,CISO,California Independent System Operator,Demand,20160.0
2023-10-28 13:00:00,CISO,California Independent System Operator,Demand,20175.0
2023-10-28 14:00:00,CISO,California Independent System Operator,Demand,20441.0
2023-10-28 15:00:00,CISO,California Independent System Operator,Demand,21287.0
2023-10-28 16:00:00,CISO,California Independent System Operator,Demand,21797.0
2023-10-28 17:00:00,CISO,California Independent System Operator,Demand,22027.0
2023-10-28 18:00:00,CISO,California Independent System Operator,Demand,21188.0
2023-10-28 19:00:00,CISO,California Independent System Operator,Demand,20632.0
2023-10-28 20:00:00,CISO,California Independent System Operator,Demand,19562.0
2023-10-28 21:00:00,CISO,California Independent System Operator,Demand,18682.0
2023-10-28 22:00:00,CISO,California Independent System Operator,Demand,18484.0
2023-10-28 23:00:00,CISO,California Independent System Operator,Demand,18742.0
2023-10-29 00:00:00,CISO,California Independent System Operator,Demand,19834.0
2023-10-29 01:00:00,CISO,California Independent System Operator,Demand,21909.0
2023-10-29 02:00:00,CISO,California Independent System Operator,Demand,23850.0
2023-10-29 03:00:00,CISO,California Independent System Operator,Demand,25209.0
2023-10-29 04:00:00,CISO,California Independent System Operator,Demand,25142.0
2023-10-29 05:00:00,CISO,California Independent System Operator,Demand,24469.0
2023-10-29 06:00:00,CISO,California Independent System Operator,Demand,23941.0
2023-10-29 07:00:00,CISO,California Independent System Operator,Demand,23112.0
2023-10-29 08:00:00,CISO,California Independent System Operator,Demand,22075.0
2023-10-29 09:00:00,CISO,California Independent System Operator,Demand,21506.0
2023-10-29 10:00:00,CISO,California Independent System Operator,Demand,20851.0
2023-10-29 11:00:00,CISO,California Independent System Operator,Demand,20238.0
2023-10-29 12:00:00,CISO,California Independent System Operator,Demand,19862.0
2023-10-29 13:00:00,CISO,California Independent System Operator,Demand,19590.0
2023-10-29 14:00:00,CISO,California Independent System Operator,Demand,19759.0
2023-10-29 15:00:00,CISO,California Independent System Operator,Demand,20383.0
2023-10-29 16:00:00,CISO,California Independent System Operator,Demand,21017.0
2023-10-29 17:00:00,CISO,California Independent System Operator,Demand,20824.0
2023-10-29 18:00:00,CISO,California Independent System Operator,Demand,20379.0
2023-10-29 19:00:00,CISO,California Independent System Operator,Demand,19447.0
2023-10-29 20:00:00,CISO,California Independent System Operator,Demand,18367.0
2023-10-29 21:00:00,CISO,California Independent System Operator,Demand,17930.0
2023-10-29 22:00:00,CISO,California Independent System Operator,Demand,17632.0
2023-10-29 23:00:00,CISO,California Independent System Operator,Demand,17898.0
2023-10-30 00:00:00,CISO,California Independent System Operator,Demand,19013.0
2023-10-30 01:00:00,CISO,California Independent System Operator,Demand,21066.0
2023-10-30 02:00:00,CISO,California Independent System Operator,Demand,23422.0
2023-10-30 03:00:00,CISO,California Independent System Operator,Demand,24926.0
2023-10-30 04:00:00,CISO,California Independent System Operator,Demand,24854.0
2023-10-30 05:00:00,CISO,California Independent System Operator,Demand,24391.0
2023-10-30 06:00:00,CISO,California Independent System Operator,Demand,23704.0
2023-10-30 07:00:00,CISO,California Independent System Operator,Demand,22423.0
2023-10-30 08:00:00,CISO,California Independent System Operator,Demand,21171.0
2023-10-30 09:00:00,CISO,California Independent System Operator,Demand,20842.0
2023-10-30 10:00:00,CISO,California Independent System Operator,Demand,20339.0
2023-10-30 11:00:00,CISO,California Independent System Operator,Demand,19988.0
2023-10-30 12:00:00,CISO,California Independent System Operator,Demand,20160.0
2023-10-30 13:00:00,CISO,California Independent System Operator,Demand,20627.0
2023-10-30 14:00:00,CISO,California Independent System Operator,Demand,21653.0
2023-10-30 15:00:00,CISO,California Independent System Operator,Demand,23843.0
2023-10-30 16:00:00,CISO,California Independent System Operator,Demand,25140.0
2023-10-30 17:00:00,CISO,California Independent System Operator,Demand,25152.0
2023-10-30 18:00:00,CISO,California Independent System Operator,Demand,25030.0
2023-10-30 19:00:00,CISO,California Independent System Operator,Demand,24136.0
2023-10-30 20:00:00,CISO,California Independent System Operator,Demand,23327.0
2023-10-30 21:00:00,CISO,California Independent System Operator,Demand,22959.0
2023-10-30 22:00:00,CISO,California Independent System Operator,Demand,22932.0
2023-10-30 23:00:00,CISO,California Independent System Operator,Demand,22929.0
2023-10-31 00:00:00,CISO,California Independent System Operator,Demand,23391.0
2023-10-31 01:00:00,CISO,California Independent System Operator,Demand,24720.0
2023-10-31 02:00:00,CISO,California Independent System Operator,Demand,26488.0
2023-10-31 03:00:00,CISO,California Independent System Operator,Demand,27453.0
2023-10-31 04:00:00,CISO,California Independent System Operator,Demand,27048.0
2023-10-31 05:00:00,CISO,California Independent System Operator,Demand,26284.0
2023-10-31 06:00:00,CISO,California Independent System Operator,Demand,25481.0
2023-10-31 07:00:00,CISO,California Independent System Operator,Demand,24037.0
2023-10-31 08:00:00,CISO,California Independent System Operator,Demand,22604.0
2023-10-31 09:00:00,CISO,California Independent System Operator,Demand,21867.0
2023-10-31 10:00:00,CISO,California Independent System Operator,Demand,21138.0
2023-10-31 11:00:00,CISO,California Independent System Operator,Demand,20803.0
2023-10-31 12:00:00,CISO,California Independent System Operator,Demand,20804.0
2023-10-31 13:00:00,CISO,California Independent System Operator,Demand,21111.0
2023-10-31 14:00:00,CISO,California Independent System Operator,Demand,21857.0
2023-10-31 15:00:00,CISO,California Independent System Operator,Demand,24021.0
2023-10-31 16:00:00,CISO,California Independent System Operator,Demand,25521.0
2023-10-31 17:00:00,CISO,California Independent System Operator,Demand,25678.0
2023-10-31 18:00:00,CISO,California Independent System Operator,Demand,25352.0
2023-10-31 19:00:00,CISO,California Independent System Operator,Demand,24337.0
2023-10-31 20:00:00,CISO,California Independent System Operator,Demand,23590.0
2023-10-31 21:00:00,CISO,California Independent System Operator,Demand,
2023-10-31 22:00:00,CISO,California Independent System Operator,Demand,22885.0
2023-10-31 23:00:00,CISO,California Independent System Operator,Demand,22628.0
2023-11-01 00:00:00,CISO,California Independent System Operator,Demand,23438.0
2023-11-01 01:00:00,CISO,California Independent System Operator,Demand,25119.0
2023-11-01 02:00:00,CISO,California Independent System Operator,Demand,26577.0
2023-11-01 03:00:00,CISO,California Independent System Operator,Demand,26975.0
2023-11-01 04:00:00,CISO,California Independent System Operator,Demand,26150.0
2023-11-01 05:00:00,CISO,California Independent System Operator,Demand,25573.0
2023-11-01 06:00:00,CISO,California Independent System Operator,Demand,25134.0
2023-11-01 07:00:00,CISO,California Independent System Operator,Demand,23966.0
2023-11-01 08:00:00,CISO,California Independent System Operator,Demand,22634.0
2023-11-01 09:00:00,CISO,California Independent System Operator,Demand,21976.0
2023-11-01 10:00:00,CISO,California Independent System Operator,Demand,21490.0
2023-11-01 11:00:00,CISO,California Independent System Operator,Demand,21039.0
2023-11-01 12:00:00,CISO,California Independent System Operator,Demand,20784.0
2023-11-01 13:00:00,CISO,California Independent System Operator,Demand,20797.0
2023-11-01 14:00:00,CISO,California Independent System Operator,Demand,21971.0
2023-11-01 15:00:00,CISO,California Independent System Operator,Demand,23936.0
2023-11-01 16:00:00,CISO,California Independent System Operator,Demand,25458.0
2023-11-01 17:00:00,CISO,California Independent System Operator,Demand,25747.0
2023-11-01 18:00:00,CISO,California Independent System Operator,Demand,25637.0
2023-11-01 19:00:00,CISO,California Independent System Operator,Demand,25064.0
2023-11-01 20:00:00,CISO,California Independent System Operator,Demand,24420.0
2023-11-01 21:00:00,CISO,California Independent System Operator,Demand,23955.0
2023-11-01 22:00:00,CISO,California Independent System Operator,Demand,23773.0
2023-11-01 23:00:00,CISO,California Independent System Operator,Demand,23950.0
2023-11-02 00:00:00,CISO,California Independent System Operator,Demand,24821.0
2023-11-02 01:00:00,CISO,California Independent System Operator,Demand,25833.0
2023-11-02 02:00:00,CISO,California Independent System Operator,Demand,27367.0
2023-11-02 03:00:00,CISO,California Independent System Operator,Demand,28248.0
2023-11-02 04:00:00,CISO,California Independent System Operator,Demand,27594.0
2023-11-02 05:00:00,CISO,California Independent System Operator,Demand,26626.0
2023-11-02 06:00:00,CISO,California Independent System Operator,Demand,25901.0
2023-11-02 07:00:00,CISO,California Independent System Operator,Demand,24416.0
2023-11-02 08:00:00,CISO,California Independent System Operator,Demand,23075.0
2023-11-02 09:00:00,CISO,California Independent System Operator,Demand,22601.0
2023-11-02 10:00:00,CISO,California Independent System Operator,Demand,22052.0
2023-11-02 11:00:00,CISO,California Independent System Operator,Demand,21671.0
2023-11-02 12:00:00,CISO,California Independent System Operator,Demand,20953.0
2023-11-02 13:00:00,CISO,California Independent System Operator,Demand,20990.0
2023-11-02 14:00:00,CISO,California Independent System Operator,Demand,22025.0
2023-11-02 15:00:00,CISO,California Independent System Operator,Demand,24021.0
2023-11-02 16:00:00,CISO,California Independent System Operator,Demand,25484.0
2023-11-02 17:00:00,CISO,California Independent System Operator,Demand,25576.0
2023-11-02 18:00:00,CISO,California Independent System Operator,Demand,25521.0
2023-11-02 19:00:00,CISO,California Independent System Operator,Demand,24755.0
2023-11-02 20:00:00,CISO,California Independent System Operator,Demand,24742.0
2023-11-02 21:00:00,CISO,California Independent System Operator,Demand,24298.0
2023-11-02 22:00:00,CISO,California Independent System Operator,Demand,24208.0
2023-11-02 23:00:00,CISO,California Independent System Operator,Demand,25047.0
2023-11-03 00:00:00,CISO,California Independent System Operator,Demand,25537.0
2023-11-03 01:00:00,CISO,California Independent System Operator,Demand,26169.0
2023-11-03 02:00:00,CISO,California Independent System Operator,Demand,27768.0
2023-11-03 03:00:00,CISO,California Independent System Operator,Demand,28694.0
2023-11-03 04:00:00,CISO,California Independent System Operator,Demand,28159.0
2023-11-03 05:00:00,CISO,California Independent System Operator,Demand,27149.0
2023-11-03 06:00:00,CISO,California Independent System Operator,Demand,26213.0
2023-11-03 07:00:00,CISO,California Independent System Operator,Demand,24538.0
2023-11-03 08:00:00,CISO,California Independent System Operator,Demand,23043.0
2023-11-03 09:00:00,CISO,California Independent System Operator,Demand,22409.0
2023-11-03 10:00:00,CISO,California Independent System Operator,Demand,21565.0
2023-11-03 11:00:00,CISO,California Independent System Operator,Demand,20873.0
2023-11-03 12:00:00,CISO,California Independent System Operator,Demand,20706.0
2023-11-03 13:00:00,CISO,California Independent System Operator,Demand,21038.0
2023-11-03 14:00:00,CISO,California Independent System Operator,Demand,21306.0
2023-11-03 15:00:00,CISO,California Independent System Operator,Demand,23554.0
2023-11-03 16:00:00,CISO,California Independent System Operator,Demand,24850.0
2023-11-03 17:00:00,CISO,California Independent System Operator,Demand,25017.0
2023-11-03 18:00:00,CISO,California Independent System Operator,Demand,24952.0
2023-11-03 19:00:00,CISO,California Independent System Operator,Demand,24615.0
2023-11-03 20:00:00,CISO,California Independent System Operator,Demand,23856.0
2023-11-03 21:00:00,CISO,California Independent System Operator,Demand,23529.0
2023-11-03 22:00:00,CISO,California Independent System Operator,Demand,23711.0
2023-11-03 23:00:00,CISO,California Independent System Operator,Demand,24254.0
2023-11-04 00:00:00,CISO,California Independent System Operator,Demand,25102.0
2023-11-04 01:00:00,CISO,California Independent System Operator,Demand,25838.0
2023-11-04 02:00:00,CISO,California Independent System Operator,Demand,27286.0
2023-11-04 03:00:00,CISO,California Independent System Operator,Demand,27895.0
2023-11-04 04:00:00,CISO,California Independent System Operator,Demand,27163.0
2023-11-04 05:00:00,CISO,California Independent System Operator,Demand,26333.0
2023-11-04 06:00:00,CISO,California Independent System Operator,Demand,25540.0
2023-11-04 07:00:00,CISO,California Independent System Operator,Demand,24435.0
2023-11-04 08:00:00,CISO,California Independent System Operator,Demand,23236.0
2023-11-04 09:00:00,CISO,California Independent System Operator,Demand,22127.0
2023-11-04 10:00:00,CISO,California Independent System Operator,Demand,21258.0
2023-11-04 11:00:00,CISO,California Independent System Operator,Demand,20561.0
2023-11-04 12:00:00,CISO,California Independent System Operator,Demand,20091.0
2023-11-04 13:00:00,CISO,California Independent System Operator,Demand,19982.0
2023-11-04 14:00:00,CISO,California Independent System Operator,Demand,20275.0
2023-11-04 15:00:00,CISO,California Independent System Operator,Demand,21090.0
2023-11-04 16:00:00,CISO,California Independent System Operator,Demand,21799.0
2023-11-04 17:00:00,CISO,California Independent System Operator,Demand,22473.0
2023-11-04 18:00:00,CISO,California Independent System Operator,Demand,23343.0
2023-11-04 19:00:00,CISO,California Independent System Operator,Demand,22885.0
2023-11-04 20:00:00,CISO,California Independent System Operator,Demand,21916.0
2023-11-04 21:00:00,CISO,California Independent System Operator,Demand,21281.0
2023-11-04 22:00:00,CISO,California Independent System Operator,Demand,21021.0
2023-11-04 23:00:00,CISO,California Independent System Operator,Demand,20964.0
2023-11-05 00:00:00,CISO,California Independent System Operator,Demand,21962.0
2023-11-05 01:00:00,CISO,California Independent System Operator,Demand,23628.0
2023-11-05 02:00:00,CISO,California Independent System Operator,Demand,25112.0
2023-11-05 03:00:00,CISO,California Independent System Operator,Demand,25933.0
2023-11-05 04:00:00,CISO,California Independent System Operator,Demand,25529.0
2023-11-05 05:00:00,CISO,California Independent System Operator,Demand,24896.0
2023-11-05 06:00:00,CISO,California Independent System Operator,Demand,24126.0
2023-11-05 07:00:00,CISO,California Independent System Operator,Demand,23086.0
2023-11-05 08:00:00,CISO,California Independent System Operator,Demand,21979.0
2023-11-05 09:00:00,CISO,California Independent System Operator,Demand,21433.0
2023-11-05 10:00:00,CISO,California Independent System Operator,Demand,20666.0
2023-11-05 11:00:00,CISO,California Independent System Operator,Demand,19873.0
2023-11-05 12:00:00,CISO,California Independent System Operator,Demand,19729.0
2023-11-05 13:00:00,CISO,California Independent System Operator,Demand,19486.0
2023-11-05 14:00:00,CISO,California Independent System Operator,Demand,19418.0
2023-11-05 15:00:00,CISO,California Independent System Operator,Demand,19780.0
